wordpair_id,gameID,target1,target2,variable,value,Prediction_SWOW
jump-leap,486112-490466,jump,leap,clueOption3,jump rope,2
jump-leap,486514-466626,jump,leap,clueOption1,hop,2
jump-leap,486514-466626,jump,leap,clueOption2,frog,2
jump-leap,486514-466626,jump,leap,clueOption3,bounce,1
jump-leap,487223-477222,jump,leap,clueOption1,spring,2
jump-leap,487223-477222,jump,leap,clueOption2,pounce,2
jump-leap,487223-477222,jump,leap,clueOption3,hop,2
jump-leap,487409-487333,jump,leap,clueOption1,airtime,2
jump-leap,487409-487333,jump,leap,clueOption2,float,1
jump-leap,487409-487333,jump,leap,clueOption3,spring,2
jump-leap,487468-490008,jump,leap,clueOption1,jump rope,2
jump-leap,487468-490008,jump,leap,clueOption2,track,1
jump-leap,487468-490008,jump,leap,clueOption3,running,1
jump-leap,488171-466122,jump,leap,clueOption1,air,1
jump-leap,488171-466122,jump,leap,clueOption2,conclusions,2
jump-leap,488171-466122,jump,leap,clueOption3,legs,1
jump-leap,490556-458799,jump,leap,clueOption1,up,1
jump-leap,490556-458799,jump,leap,clueOption2,ballet,2
jump-leap,490556-458799,jump,leap,clueOption3,gymnast,2
jump-leap,490556-458799,jump,leap,clueOption4,parkour,2
jump-leap,490576-485731,jump,leap,clueOption1,spring,2
jump-leap,490576-485731,jump,leap,clueOption2,bounce,1
jump-leap,490576-485731,jump,leap,clueOption3,dive,1
jump-leap,490576-485731,jump,leap,clueOption4,hop,2
jump-leap,490603-458355,jump,leap,clueOption1,hop,2
jump-leap,490603-458355,jump,leap,clueOption2,skip,1
jump-leap,490603-458355,jump,leap,clueOption3,bounce,1
jump-leap,490624-466707,jump,leap,clueOption1,frog,2
jump-leap,490624-466707,jump,leap,clueOption2,high,1
jump-leap,490624-466707,jump,leap,clueOption3,hops,2
jump-leap,491095-486542,jump,leap,clueOption1,frog,2
jump-leap,491095-486542,jump,leap,clueOption2,olympics,2
jump-leap,491095-486542,jump,leap,clueOption3,lunge,1
lion-tiger,455383-451866,lion,tiger,clueOption1,cat,2
lion-tiger,455383-451866,lion,tiger,clueOption2,animal,2
lion-tiger,455383-451866,lion,tiger,clueOption3,carnivores,2
lion-tiger,455606-490832,lion,tiger,clueOption1,cats,2
lion-tiger,455606-490832,lion,tiger,clueOption2,animals,2
lion-tiger,455606-490832,lion,tiger,clueOption3,wild,2
lion-tiger,455664-456812,lion,tiger,clueOption1,wild,2
lion-tiger,455664-456812,lion,tiger,clueOption2,animal,2
lion-tiger,455664-456812,lion,tiger,clueOption3,bear,2
lion-tiger,457037-457239,lion,tiger,clueOption1,zodiac,1
lion-tiger,457037-457239,lion,tiger,clueOption2,predators,2
lion-tiger,457037-457239,lion,tiger,clueOption3,bite,2
lion-tiger,457425-475416,lion,tiger,clueOption1,cat,2
lion-tiger,457425-475416,lion,tiger,clueOption2,big,1
lion-tiger,457425-475416,lion,tiger,clueOption3,roar,2
lion-tiger,457520-487881,lion,tiger,clueOption1,animal,2
lion-tiger,457520-487881,lion,tiger,clueOption2,cat,2
lion-tiger,457520-487881,lion,tiger,clueOption3,africa,2
lion-tiger,457564-463955,lion,tiger,clueOption1,cat,2
lion-tiger,457564-463955,lion,tiger,clueOption2,big,1
lion-tiger,457564-463955,lion,tiger,clueOption3,furry,2
lion-tiger,458120-464965,lion,tiger,clueOption1,cats,2
lion-tiger,458120-464965,lion,tiger,clueOption2,zoo,2
lion-tiger,458120-464965,lion,tiger,clueOption3,rawr,2
lion-tiger,458387-458129,lion,tiger,clueOption1,animals,2
lion-tiger,458387-458129,lion,tiger,clueOption2,roar,2
lion-tiger,458387-458129,lion,tiger,clueOption3,predators,2
lion-tiger,463818-486590,lion,tiger,clueOption1,animal,2
lion-tiger,463818-486590,lion,tiger,clueOption2,roar,2
lion-tiger,463818-486590,lion,tiger,clueOption3,cat,2
lion-tiger,463852-487338,lion,tiger,clueOption1,cat,2
lion-tiger,463852-487338,lion,tiger,clueOption2,exotic,2
lion-tiger,463852-487338,lion,tiger,clueOption3,joe,2
lion-tiger,463890-465862,lion,tiger,clueOption1,mammal,2
lion-tiger,463890-465862,lion,tiger,clueOption2,jungle,2
lion-tiger,463890-465862,lion,tiger,clueOption3,carnivore,2
lion-tiger,463890-465862,lion,tiger,clueOption4,feline,2
lion-tiger,463946-472824,lion,tiger,clueOption1,cat,2
lion-tiger,463946-472824,lion,tiger,clueOption2,africa,2
lion-tiger,463946-472824,lion,tiger,clueOption3,savannah,2
lion-tiger,463960-455649,lion,tiger,clueOption1,cat,2
lion-tiger,463960-455649,lion,tiger,clueOption2,scary,2
lion-tiger,463960-455649,lion,tiger,clueOption3,dangerous,2
lion-tiger,464103-465376,lion,tiger,clueOption1,tail,2
lion-tiger,464103-465376,lion,tiger,clueOption2,mammals,2
lion-tiger,464103-465376,lion,tiger,clueOption3,zoo,2
lion-tiger,464103-465376,lion,tiger,clueOption4,predator,2
lion-tiger,464255-486078,lion,tiger,clueOption1,cat,2
lion-tiger,464255-486078,lion,tiger,clueOption2,meow,2
lion-tiger,464255-486078,lion,tiger,clueOption3,predator,2
lion-tiger,464313-456825,lion,tiger,clueOption1,growl,2
lion-tiger,464313-456825,lion,tiger,clueOption2,mammal,2
lion-tiger,464313-456825,lion,tiger,clueOption3,feral,2
lion-tiger,464439-476054,lion,tiger,clueOption1,cats,2
lion-tiger,464439-476054,lion,tiger,clueOption2,wild,2
lion-tiger,464439-476054,lion,tiger,clueOption3,meow,2
lion-tiger,465668-490018,lion,tiger,clueOption1,zoo,2
lion-tiger,465668-490018,lion,tiger,clueOption2,cats,2
lion-tiger,465668-490018,lion,tiger,clueOption3,large,1
lion-tiger,466145-475071,lion,tiger,clueOption1,zoo,2
lion-tiger,466145-475071,lion,tiger,clueOption2,animal,2
lion-tiger,466145-475071,lion,tiger,clueOption3,wild,2
lion-tiger,466195-455551,lion,tiger,clueOption1,animals,2
lion-tiger,466195-455551,lion,tiger,clueOption2,cats,2
lion-tiger,466195-455551,lion,tiger,clueOption3,big,1
lion-tiger,466195-455551,lion,tiger,clueOption4,roar,2
lion-tiger,466195-455551,lion,tiger,clueOption5,stripped,2
lion-tiger,466195-455551,lion,tiger,clueOption6,mane,1
lion-tiger,466351-465700,lion,tiger,clueOption1,jungle,2
lion-tiger,466351-465700,lion,tiger,clueOption2,cats,2
lion-tiger,466351-465700,lion,tiger,clueOption3,predators,2
lion-tiger,472844-473444,lion,tiger,clueOption1,cheetah,2
lion-tiger,472844-473444,lion,tiger,clueOption2,cat,2
lion-tiger,472844-473444,lion,tiger,clueOption3,puma,2
lion-tiger,472848-466189,lion,tiger,clueOption1,cats,2
lion-tiger,472848-466189,lion,tiger,clueOption2,scary,2
lion-tiger,472848-466189,lion,tiger,clueOption3,large,1
lion-tiger,473115-463794,lion,tiger,clueOption1,cat,2
lion-tiger,473115-463794,lion,tiger,clueOption2,big,1
lion-tiger,473115-463794,lion,tiger,clueOption3,animals,2
lion-tiger,473115-463794,lion,tiger,clueOption4,stripes,2
lion-tiger,473115-463794,lion,tiger,clueOption5,mane,1
lion-tiger,473115-463794,lion,tiger,clueOption6,teeth,2
lion-tiger,473130-490559,lion,tiger,clueOption1,king,1
lion-tiger,473130-490559,lion,tiger,clueOption2,carnivore,2
lion-tiger,473130-490559,lion,tiger,clueOption3,animal,2
lion-tiger,473130-490559,lion,tiger,clueOption4,zoo,2
lion-tiger,473130-490559,lion,tiger,clueOption5,wild,2
lion-tiger,473184-487224,lion,tiger,clueOption1,fierce,1
lion-tiger,473184-487224,lion,tiger,clueOption2,fast,2
lion-tiger,473184-487224,lion,tiger,clueOption3,predators,2
lion-tiger,473468-490173,lion,tiger,clueOption1,cats,2
lion-tiger,473468-490173,lion,tiger,clueOption2,zoo,2
lion-tiger,473468-490173,lion,tiger,clueOption3,scary,2
lion-tiger,473706-458155,lion,tiger,clueOption1,king,1
lion-tiger,473706-458155,lion,tiger,clueOption2,cat,2
lion-tiger,473706-458155,lion,tiger,clueOption3,queen,1
lion-tiger,473736-473763,lion,tiger,clueOption1,predator,2
lion-tiger,473736-473763,lion,tiger,clueOption2,cat,2
lion-tiger,473736-473763,lion,tiger,clueOption3,pride,1
lion-tiger,473749-473360,lion,tiger,clueOption1,cat,2
lion-tiger,473749-473360,lion,tiger,clueOption2,animal,2
lion-tiger,473749-473360,lion,tiger,clueOption3,roar,2
lion-tiger,474297-455411,lion,tiger,clueOption1,zoo,2
lion-tiger,474297-455411,lion,tiger,clueOption2,cat,2
lion-tiger,474297-455411,lion,tiger,clueOption3,roar,2
lion-tiger,474298-475599,lion,tiger,clueOption1,mane,1
lion-tiger,474298-475599,lion,tiger,clueOption2,big,1
lion-tiger,474298-475599,lion,tiger,clueOption3,married,2
lion-tiger,474298-475599,lion,tiger,clueOption4,parents,1
lion-tiger,475267-490546,lion,tiger,clueOption1,cat,2
lion-tiger,475267-490546,lion,tiger,clueOption2,roar,2
lion-tiger,475267-490546,lion,tiger,clueOption3,feline,2
lion-tiger,475561-473741,lion,tiger,clueOption1,zoo,2
lion-tiger,475561-473741,lion,tiger,clueOption2,animal,2
lion-tiger,475561-473741,lion,tiger,clueOption3,nature,2
lion-tiger,475635-488152,lion,tiger,clueOption1,roar,2
lion-tiger,475635-488152,lion,tiger,clueOption2,jungle,2
lion-tiger,475635-488152,lion,tiger,clueOption3,cats,2
lion-tiger,475843-472942,lion,tiger,clueOption1,animals,2
lion-tiger,475843-472942,lion,tiger,clueOption2,scary,2
lion-tiger,475843-472942,lion,tiger,clueOption3,big,1
lion-tiger,475881-473301,lion,tiger,clueOption1,roar,2
lion-tiger,475881-473301,lion,tiger,clueOption2,feisty,2
lion-tiger,475881-473301,lion,tiger,clueOption3,africa,2
lion-tiger,485894-457849,lion,tiger,clueOption1,jaguar,2
lion-tiger,485894-457849,lion,tiger,clueOption2,cat,2
lion-tiger,485894-457849,lion,tiger,clueOption3,cheetah,2
lion-tiger,485894-457849,lion,tiger,clueOption4,orange,2
lion-tiger,486041-457632,lion,tiger,clueOption1,liger,2
lion-tiger,486041-457632,lion,tiger,clueOption2,cats,2
lion-tiger,486041-457632,lion,tiger,clueOption3,predators,2
lion-tiger,486051-473300,lion,tiger,clueOption1,oz,1
lion-tiger,486051-473300,lion,tiger,clueOption2,cats,2
lion-tiger,486051-473300,lion,tiger,clueOption3,predators,2
lion-tiger,486052-490835,lion,tiger,clueOption1,cat,2
lion-tiger,486052-490835,lion,tiger,clueOption2,animal,2
lion-tiger,486052-490835,lion,tiger,clueOption3,furry,2
lion-tiger,486112-490466,lion,tiger,clueOption1,cats,2
lion-tiger,486112-490466,lion,tiger,clueOption2,predators,2
lion-tiger,486112-490466,lion,tiger,clueOption3,furry,2
lion-tiger,486514-466626,lion,tiger,clueOption1,mane,1
lion-tiger,486514-466626,lion,tiger,clueOption2,roar,2
lion-tiger,486514-466626,lion,tiger,clueOption3,cub,2
lion-tiger,486514-466626,lion,tiger,clueOption4,stripe,2
lion-tiger,487223-477222,lion,tiger,clueOption1,cat,2
lion-tiger,487223-477222,lion,tiger,clueOption2,claws,2
lion-tiger,487223-477222,lion,tiger,clueOption3,yellowish,2
lion-tiger,487409-487333,lion,tiger,clueOption1,cats,2
lion-tiger,487409-487333,lion,tiger,clueOption2,jungle,2
lion-tiger,487409-487333,lion,tiger,clueOption3,strong,1
lion-tiger,487468-490008,lion,tiger,clueOption1,animals,2
lion-tiger,487468-490008,lion,tiger,clueOption2,lion king,2
lion-tiger,487468-490008,lion,tiger,clueOption3,jungle,2
lion-tiger,488171-466122,lion,tiger,clueOption1,cat,2
lion-tiger,488171-466122,lion,tiger,clueOption2,animal,2
lion-tiger,488171-466122,lion,tiger,clueOption3,roar,2
lion-tiger,490556-458799,lion,tiger,clueOption1,cats,2
lion-tiger,490556-458799,lion,tiger,clueOption2,leo,2
lion-tiger,490556-458799,lion,tiger,clueOption3,teeth,2
lion-tiger,490556-458799,lion,tiger,clueOption4,jaguar,2
lion-tiger,490576-485731,lion,tiger,clueOption1,predator,2
lion-tiger,490576-485731,lion,tiger,clueOption2,fangs,2
lion-tiger,490576-485731,lion,tiger,clueOption3,cat,2
lion-tiger,490576-485731,lion,tiger,clueOption4,mammal,2
lion-tiger,490603-458355,lion,tiger,clueOption1,cat,2
lion-tiger,490603-458355,lion,tiger,clueOption2,big,1
lion-tiger,490603-458355,lion,tiger,clueOption3,jungle,2
lion-tiger,490624-466707,lion,tiger,clueOption1,animal,2
lion-tiger,490624-466707,lion,tiger,clueOption2,meat,2
lion-tiger,490624-466707,lion,tiger,clueOption3,cats,2
lion-tiger,491095-486542,lion,tiger,clueOption1,feline,2
lion-tiger,491095-486542,lion,tiger,clueOption2,predator,2
lion-tiger,491095-486542,lion,tiger,clueOption3,mammal,2
new-old,455383-451866,new,old,clueOption1,phone,1
new-old,455383-451866,new,old,clueOption2,year,1
new-old,455383-451866,new,old,clueOption3,songs,2
new-old,455606-490832,new,old,clueOption1,opposites,2
new-old,455606-490832,new,old,clueOption2,conditions,1
new-old,455606-490832,new,old,clueOption3,items,1
new-old,455664-456812,new,old,clueOption1,testament,2
new-old,455664-456812,new,old,clueOption2,opposite,1
new-old,455664-456812,new,old,clueOption3,baby,1
new-old,457037-457239,new,old,clueOption1,aging,2
new-old,457037-457239,new,old,clueOption2,benjamin button,2
new-old,457037-457239,new,old,clueOption3,vintage,2
new-old,457425-475416,new,old,clueOption1,condition,1
new-old,457425-475416,new,old,clueOption2,used,2
new-old,457425-475416,new,old,clueOption3,good,1
new-old,457520-487881,new,old,clueOption1,age,2
new-old,457520-487881,new,old,clueOption2,opposite,1
new-old,457520-487881,new,old,clueOption3,short,1
new-old,457564-463955,new,old,clueOption1,opposites,2
new-old,457564-463955,new,old,clueOption2,polar,1
new-old,457564-463955,new,old,clueOption3,different,1
new-old,458120-464965,new,old,clueOption1,time,1
new-old,458120-464965,new,old,clueOption2,edition,1
new-old,458120-464965,new,old,clueOption3,version,1
new-old,458387-458129,new,old,clueOption1,time,1
new-old,458387-458129,new,old,clueOption2,place,1
new-old,458387-458129,new,old,clueOption3,age,2
new-old,463818-486590,new,old,clueOption1,friends,2
new-old,463818-486590,new,old,clueOption2,young,1
new-old,463818-486590,new,old,clueOption3,forever,2
new-old,463852-487338,new,old,clueOption1,used,2
new-old,463852-487338,new,old,clueOption2,stage,1
new-old,463852-487338,new,old,clueOption3,or,1
new-old,463890-465862,new,old,clueOption1,time,1
new-old,463890-465862,new,old,clueOption2,condition,1
new-old,463890-465862,new,old,clueOption3,value,1
new-old,463946-472824,new,old,clueOption1,life,1
new-old,463946-472824,new,old,clueOption2,age,2
new-old,463946-472824,new,old,clueOption3,rust,2
new-old,463946-472824,new,old,clueOption4,replace,1
new-old,463960-455649,new,old,clueOption1,age,2
new-old,463960-455649,new,old,clueOption2,era,2
new-old,463960-455649,new,old,clueOption3,date,1
new-old,464103-465376,new,old,clueOption1,generation,2
new-old,464103-465376,new,old,clueOption2,time,1
new-old,464103-465376,new,old,clueOption3,measure,2
new-old,464255-486078,new,old,clueOption1,opposites,2
new-old,464255-486078,new,old,clueOption2,ancient,2
new-old,464255-486078,new,old,clueOption3,recent,1
new-old,464313-456825,new,old,clueOption1,present,1
new-old,464313-456825,new,old,clueOption2,intergenerational,2
new-old,464313-456825,new,old,clueOption3,generations,2
new-old,464439-476054,new,old,clueOption1,condition,1
new-old,464439-476054,new,old,clueOption2,testaments,2
new-old,464439-476054,new,old,clueOption3,conditions,1
new-old,465668-490018,new,old,clueOption1,opposites,2
new-old,465668-490018,new,old,clueOption2,fad,1
new-old,465668-490018,new,old,clueOption3,time,1
new-old,466145-475071,new,old,clueOption1,time,1
new-old,466145-475071,new,old,clueOption2,recent,1
new-old,466145-475071,new,old,clueOption3,ancient,2
new-old,466195-455551,new,old,clueOption1,opposites,2
new-old,466195-455551,new,old,clueOption2,novel,1
new-old,466195-455551,new,old,clueOption3,boring,2
new-old,472844-473444,new,old,clueOption1,time,1
new-old,472844-473444,new,old,clueOption2,age,2
new-old,472844-473444,new,old,clueOption3,newish,2
new-old,472848-466189,new,old,clueOption1,opposites,2
new-old,472848-466189,new,old,clueOption2,past,2
new-old,472848-466189,new,old,clueOption3,present,1
new-old,472848-466189,new,old,clueOption4,age,2
new-old,473115-463794,new,old,clueOption1,fresh,1
new-old,473115-463794,new,old,clueOption2,elderly,2
new-old,473115-463794,new,old,clueOption3,alpha,1
new-old,473115-463794,new,old,clueOption4,omega,2
new-old,473115-463794,new,old,clueOption5,first,1
new-old,473468-490173,new,old,clueOption1,geology,2
new-old,473468-490173,new,old,clueOption2,forest,2
new-old,473468-490173,new,old,clueOption3,3,2
new-old,473706-458155,new,old,clueOption1,opposite,1
new-old,473706-458155,new,old,clueOption2,ancient,2
new-old,473706-458155,new,old,clueOption3,generational,2
new-old,473736-473763,new,old,clueOption1,age,2
new-old,473736-473763,new,old,clueOption2,condition,1
new-old,473736-473763,new,old,clueOption3,generation,2
new-old,473749-473360,new,old,clueOption1,time,1
new-old,473749-473360,new,old,clueOption2,measure,2
new-old,473749-473360,new,old,clueOption3,antonyms,2
new-old,474297-455411,new,old,clueOption1,age,2
new-old,474297-455411,new,old,clueOption2,elderly,2
new-old,474297-455411,new,old,clueOption3,baby,1
new-old,474298-475599,new,old,clueOption1,opposite,1
new-old,474298-475599,new,old,clueOption2,clothing,1
new-old,474298-475599,new,old,clueOption3,wedding,1
new-old,474298-475599,new,old,clueOption4,bride,1
new-old,474298-475599,new,old,clueOption5,sharpay,2
new-old,475267-490546,new,old,clueOption1,aging,2
new-old,475267-490546,new,old,clueOption2,aged,2
new-old,475267-490546,new,old,clueOption3,young,1
new-old,475561-473741,new,old,clueOption1,age,2
new-old,475561-473741,new,old,clueOption2,condition,1
new-old,475561-473741,new,old,clueOption3,date,1
new-old,475635-488152,new,old,clueOption1,opposites,2
new-old,475635-488152,new,old,clueOption2,thrifting,1
new-old,475635-488152,new,old,clueOption3,vintage,2
new-old,475843-472942,new,old,clueOption1,elderly,2
new-old,475843-472942,new,old,clueOption2,babies,1
new-old,475843-472942,new,old,clueOption3,senior,2
new-old,485894-457849,new,old,clueOption1,young,1
new-old,485894-457849,new,old,clueOption2,condition,1
new-old,485894-457849,new,old,clueOption3,age,2
new-old,486041-457632,new,old,clueOption1,time,1
new-old,486041-457632,new,old,clueOption2,age,2
new-old,486041-457632,new,old,clueOption3,opposite,1
new-old,486051-473300,new,old,clueOption1,age,2
new-old,486051-473300,new,old,clueOption2,time,1
new-old,486051-473300,new,old,clueOption3,opposite,1
new-old,486052-490835,new,old,clueOption1,age,2
new-old,486052-490835,new,old,clueOption2,time,1
new-old,486052-490835,new,old,clueOption3,use,1
new-old,486112-490466,new,old,clueOption1,opposites,2
new-old,486112-490466,new,old,clueOption2,antonyms,2
new-old,486112-490466,new,old,clueOption3,not-similar,2
new-old,486514-466626,new,old,clueOption1,condition,1
new-old,486514-466626,new,old,clueOption2,age,2
new-old,486514-466626,new,old,clueOption3,release,1
new-old,487409-487333,new,old,clueOption1,time,1
new-old,487409-487333,new,old,clueOption2,age,2
new-old,487409-487333,new,old,clueOption3,stuff,1
new-old,487468-490008,new,old,clueOption1,opposites,2
new-old,487468-490008,new,old,clueOption2,thrift,1
new-old,487468-490008,new,old,clueOption3,vintage,2
new-old,488171-466122,new,old,clueOption1,condition,1
new-old,488171-466122,new,old,clueOption2,age,2
new-old,488171-466122,new,old,clueOption3,time,1
new-old,490556-458799,new,old,clueOption1,time,1
new-old,490556-458799,new,old,clueOption2,relevance,2
new-old,490556-458799,new,old,clueOption3,age,2
new-old,490576-485731,new,old,clueOption1,antonyms,2
new-old,490576-485731,new,old,clueOption2,age,2
new-old,490576-485731,new,old,clueOption3,life,1
new-old,490603-458355,new,old,clueOption1,time,1
new-old,490603-458355,new,old,clueOption2,condition,1
new-old,490603-458355,new,old,clueOption3,quality,1
new-old,490624-466707,new,old,clueOption1,opposite,1
new-old,490624-466707,new,old,clueOption2,age,2
new-old,490624-466707,new,old,clueOption3,growth,1
new-old,491095-486542,new,old,clueOption1,time,1
new-old,491095-486542,new,old,clueOption2,generations,2
new-old,491095-486542,new,old,clueOption3,opposites,2
new-old,491095-486542,new,old,clueOption4,innovation,1
oak-tree,454955-472987,oak,tree,clueOption1,bark,1
oak-tree,454955-472987,oak,tree,clueOption2,forest,2
oak-tree,454955-472987,oak,tree,clueOption3,wood,1
oak-tree,455383-451866,oak,tree,clueOption1,plant,2
oak-tree,455383-451866,oak,tree,clueOption2,tall,2
oak-tree,455383-451866,oak,tree,clueOption3,old,2
oak-tree,455606-490832,oak,tree,clueOption1,plant,2
oak-tree,455606-490832,oak,tree,clueOption2,tall,2
oak-tree,455606-490832,oak,tree,clueOption3,nature,2
oak-tree,455664-456812,oak,tree,clueOption1,forest,2
oak-tree,455664-456812,oak,tree,clueOption2,nature,2
oak-tree,455664-456812,oak,tree,clueOption3,branch,2
oak-tree,457037-457239,oak,tree,clueOption1,wood,1
oak-tree,457037-457239,oak,tree,clueOption2,bark,1
oak-tree,457037-457239,oak,tree,clueOption3,trunk,1
oak-tree,457425-475416,oak,tree,clueOption1,nature,2
oak-tree,457425-475416,oak,tree,clueOption2,plant,2
oak-tree,457425-475416,oak,tree,clueOption3,wood,1
oak-tree,457520-487881,oak,tree,clueOption1,plant,2
oak-tree,457520-487881,oak,tree,clueOption2,tall,2
oak-tree,457520-487881,oak,tree,clueOption3,wood,1
oak-tree,457564-463955,oak,tree,clueOption1,plant,2
oak-tree,457564-463955,oak,tree,clueOption2,oxygen,2
oak-tree,457564-463955,oak,tree,clueOption3,green,2
oak-tree,457564-463955,oak,tree,clueOption4,tall,2
oak-tree,458120-464965,oak,tree,clueOption1,arbor,2
oak-tree,458120-464965,oak,tree,clueOption2,wood,1
oak-tree,458120-464965,oak,tree,clueOption3,type,2
oak-tree,458387-458129,oak,tree,clueOption1,plant,2
oak-tree,458387-458129,oak,tree,clueOption2,leaves,2
oak-tree,458387-458129,oak,tree,clueOption3,pollen,2
oak-tree,463818-486590,oak,tree,clueOption1,forest,2
oak-tree,463818-486590,oak,tree,clueOption2,nature,2
oak-tree,463818-486590,oak,tree,clueOption3,woods,2
oak-tree,463852-487338,oak,tree,clueOption1,old,2
oak-tree,463852-487338,oak,tree,clueOption2,forest,2
oak-tree,463852-487338,oak,tree,clueOption3,maple,1
oak-tree,463890-465862,oak,tree,clueOption1,wood,1
oak-tree,463890-465862,oak,tree,clueOption2,plants,2
oak-tree,463890-465862,oak,tree,clueOption3,greenery,2
oak-tree,463946-472824,oak,tree,clueOption1,leaves,2
oak-tree,463946-472824,oak,tree,clueOption2,bark,1
oak-tree,463946-472824,oak,tree,clueOption3,fall,2
oak-tree,463960-455649,oak,tree,clueOption1,branch,2
oak-tree,463960-455649,oak,tree,clueOption2,plant,2
oak-tree,463960-455649,oak,tree,clueOption3,trunk,1
oak-tree,463960-455649,oak,tree,clueOption4,bark,1
oak-tree,463960-455649,oak,tree,clueOption5,leaves,2
oak-tree,464103-465376,oak,tree,clueOption1,bark,1
oak-tree,464103-465376,oak,tree,clueOption2,sapling,2
oak-tree,464103-465376,oak,tree,clueOption3,foliage,2
oak-tree,464103-465376,oak,tree,clueOption4,plants,2
oak-tree,464255-486078,oak,tree,clueOption1,plant,2
oak-tree,464255-486078,oak,tree,clueOption2,nature,2
oak-tree,464255-486078,oak,tree,clueOption3,tall,2
oak-tree,464313-456825,oak,tree,clueOption1,bark,1
oak-tree,464313-456825,oak,tree,clueOption2,forest,2
oak-tree,464313-456825,oak,tree,clueOption3,wood,1
oak-tree,464439-476054,oak,tree,clueOption1,wood,1
oak-tree,464439-476054,oak,tree,clueOption2,redwood,1
oak-tree,464439-476054,oak,tree,clueOption3,park,2
oak-tree,465668-490018,oak,tree,clueOption1,wood,1
oak-tree,465668-490018,oak,tree,clueOption2,tall,2
oak-tree,465668-490018,oak,tree,clueOption3,example,2
oak-tree,466145-475071,oak,tree,clueOption1,wood,1
oak-tree,466145-475071,oak,tree,clueOption2,syrup,1
oak-tree,466145-475071,oak,tree,clueOption3,forest,2
oak-tree,466195-455551,oak,tree,clueOption1,illuminate,2
oak-tree,466195-455551,oak,tree,clueOption2,soft,2
oak-tree,466195-455551,oak,tree,clueOption3,light,2
oak-tree,466351-465700,oak,tree,clueOption1,wood,1
oak-tree,466351-465700,oak,tree,clueOption2,leaves,2
oak-tree,466351-465700,oak,tree,clueOption3,forest,2
oak-tree,472844-473444,oak,tree,clueOption1,plant,2
oak-tree,472844-473444,oak,tree,clueOption2,beech,2
oak-tree,472844-473444,oak,tree,clueOption3,wood,1
oak-tree,472844-473444,oak,tree,clueOption4,pine,1
oak-tree,472848-466189,oak,tree,clueOption1,plants,2
oak-tree,472848-466189,oak,tree,clueOption2,green,2
oak-tree,472848-466189,oak,tree,clueOption3,nature,2
oak-tree,473115-463794,oak,tree,clueOption1,forest,2
oak-tree,473115-463794,oak,tree,clueOption2,nature,2
oak-tree,473115-463794,oak,tree,clueOption3,pinecone,2
oak-tree,473115-463794,oak,tree,clueOption4,outside,2
oak-tree,473115-463794,oak,tree,clueOption5,seeds,2
oak-tree,473115-463794,oak,tree,clueOption6,tall,2
oak-tree,473115-463794,oak,tree,clueOption7,green,2
oak-tree,473115-463794,oak,tree,clueOption8,roots,2
oak-tree,473130-490559,oak,tree,clueOption1,nature,2
oak-tree,473130-490559,oak,tree,clueOption2,element,2
oak-tree,473130-490559,oak,tree,clueOption3,brown,1
oak-tree,473130-490559,oak,tree,clueOption4,trunk,1
oak-tree,473130-490559,oak,tree,clueOption5,plant,2
oak-tree,473184-487224,oak,tree,clueOption1,maple,1
oak-tree,473184-487224,oak,tree,clueOption2,bark,1
oak-tree,473184-487224,oak,tree,clueOption3,nature,2
oak-tree,473468-490173,oak,tree,clueOption1,arbor,2
oak-tree,473468-490173,oak,tree,clueOption2,nature,2
oak-tree,473468-490173,oak,tree,clueOption3,outside,2
oak-tree,473645-477476,oak,tree,clueOption1,wood,1
oak-tree,473645-477476,oak,tree,clueOption2,wood,1
oak-tree,473645-477476,oak,tree,clueOption3,wood,1
oak-tree,473706-458155,oak,tree,clueOption1,species,2
oak-tree,473706-458155,oak,tree,clueOption2,plant,2
oak-tree,473706-458155,oak,tree,clueOption3,bush,2
oak-tree,473736-473763,oak,tree,clueOption1,wood,1
oak-tree,473736-473763,oak,tree,clueOption2,sap,1
oak-tree,473736-473763,oak,tree,clueOption3,furniture,1
oak-tree,473736-473763,oak,tree,clueOption4,leaves,2
oak-tree,473749-473360,oak,tree,clueOption1,wood,1
oak-tree,473749-473360,oak,tree,clueOption2,earth,2
oak-tree,473749-473360,oak,tree,clueOption3,states,2
oak-tree,474297-455411,oak,tree,clueOption1,minecraft,2
oak-tree,474297-455411,oak,tree,clueOption2,typology,2
oak-tree,474297-455411,oak,tree,clueOption3,large,2
oak-tree,474298-475599,oak,tree,clueOption1,chop,2
oak-tree,474298-475599,oak,tree,clueOption2,genus,2
oak-tree,474298-475599,oak,tree,clueOption3,specific,2
oak-tree,474298-475599,oak,tree,clueOption4,child,2
oak-tree,475267-490546,oak,tree,clueOption1,maple,1
oak-tree,475267-490546,oak,tree,clueOption2,redwood,1
oak-tree,475267-490546,oak,tree,clueOption3,acorn,1
oak-tree,475267-490546,oak,tree,clueOption4,wood,1
oak-tree,475561-473741,oak,tree,clueOption1,wood,1
oak-tree,475561-473741,oak,tree,clueOption2,nature,2
oak-tree,475561-473741,oak,tree,clueOption3,brown,1
oak-tree,475635-488152,oak,tree,clueOption1,forest,2
oak-tree,475635-488152,oak,tree,clueOption2,pinecone,2
oak-tree,475635-488152,oak,tree,clueOption3,wood,1
oak-tree,475843-472942,oak,tree,clueOption1,walnut,1
