gameID,clueFinal,Acc,Level,wordpair_id,target1,target2,words_in_patch,patchsize
466145-475071,kalamata,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
466195-455551,pit,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
472844-473444,oil,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
473115-463794,nonfiction,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
473468-490173,reality,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
473736-473763,cuisine,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
473749-473360,organic,1,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
474298-475599,fresh,1,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
475267-490546,green,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
475635-488152,martini,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
475843-472942,oil,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
485894-457849,genuine,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
486041-457632,oil,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
486051-473300,oil,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
486052-490835,green,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
486112-490466,existent,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
486514-466626,oil,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
487409-487333,legit,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
487468-490008,alcohol,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
488171-466122,food,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
490556-458799,organic,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
490576-485731,seed,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
490624-466707,color,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
491095-486542,non-GMO,0,Hard,olive-real,olive,real,"actual,plant,green,authentic,el,natural,tree,oil,food,exists,nature,raw,cocktail,round,virgin,reality,garden,fresh,fake,martini,TRUE,branch,legit,wine,breadsticks,fruit,organic",27
455383-451866,disrespectful,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
455606-490832,mean,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
455664-456812,guilt,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
457037-457239,rancor,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
457425-475416,unfortunate,0,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
457520-487881,mean,0,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
457564-463955,mean,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
458120-464965,offend,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
458387-458129,bad,0,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
463818-486590,negative,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
463852-487338,mistake,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
463890-465862,negative,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
463946-472824,mean,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
463960-455649,unpleasant,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
464103-465376,bad,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
464255-486078,mean,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
464313-456825,unpleasant,0,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
464439-476054,mean,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
465668-490018,arrogant,0,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
466145-475071,mean,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
466195-455551,unhappy,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
466351-465700,negative,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
472844-473444,guilt,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
472848-466189,negative,0,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
473115-463794,emotion,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
473130-490559,feelings,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
473184-487224,unhappy,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
473468-490173,bad connotation,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
473706-458155,argument,0,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
473736-473763,bully,0,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
473749-473360,negative,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
474297-455411,apologize (you'redoinggreatbtw),1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
474298-475599,apologize,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
475267-490546,mean,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
475561-473741,grievances,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
475635-488152,Karen's,0,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
475843-472942,impolite,0,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
475881-473301,horrible,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
485894-457849,insulting,0,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
486041-457632,mean,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
486051-473300,behavior,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
486052-490835,bad,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
486112-490466,remember,0,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
486514-466626,disrespect,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
487223-477222,hatred,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
487409-487333,negative,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
487468-490008,bully,0,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
488171-466122,upset,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
490556-458799,bad,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
490576-485731,apology,0,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
490603-458355,mean,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
490624-466707,remorse,0,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
491095-486542,bully,1,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30
455383-451866,waiting,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
455606-490832,position,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
455664-456812,opposite,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
457037-457239,squat,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
457425-475416,position,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
457520-487881,opposite,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
457564-463955,vertical,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
458120-464965,wait,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
458387-458129,floor,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
463818-486590,desks,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
463852-487338,legs,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
463890-465862,legs,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
463946-472824,chair,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
463960-455649,legs,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
464103-465376,positions,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
464255-486078,chair,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
464313-456825,posture,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
464439-476054,desk,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
465668-490018,postures,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
466145-475071,chair,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
466195-455551,straight up,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
466351-465700,chair,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
472844-473444,squat,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
472848-466189,squatting,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
473115-463794,verb,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
473130-490559,action,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
473468-490173,position,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
473706-458155,opposite,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
473736-473763,chair,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
473749-473360,actions,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
474297-455411,get-up,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
474298-475599,chair,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
475267-490546,squat,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
475561-473741,position,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
475635-488152,antonyms,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
475843-472942,chair,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
475881-473301,chair,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
485894-457849,still,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
486041-457632,position,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
486051-473300,legs,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
